URI	rdf:type	skos:prefLabel	skos:altLabel	skos:hiddenLabel	skos:definition	skos:narrower	skos:broader	skos:scopeNote	skos:changeNote
002411	skos:Concept	Tremendo							
002412	skos:Concept	Tremolo					000048		EP345731
002413	skos:Concept	Triduum pascal					002156		EP346867
002414	skos:Concept	Trille					000048		EP345732
002415	skos:Concept	Trillo à l'italienne							
002416	skos:Concept	Trinité							
002417	skos:Concept	Fête de la Sainte Trinité							PMB1720
002418	skos:Concept	Trio							EP346988
002419	skos:Concept	Trio à cordes					002418		EP346989
002420	skos:Concept	Trio à vents					002418		EP346990
002421	skos:Concept	Trio concertant							
002422	skos:Concept	Trio instrumental					002418		EP346991;PMB1721
002423	skos:Concept	Trio vocal					002418		EP346992;PMB1722
002424	skos:Concept	Trochée							
002425	skos:Concept	Trombone							PMB1723
002426	skos:Concept	Trompe							
002427	skos:Concept	Trompe de chasse							
002428	skos:Concept	Trompette							PMB1724
002429	skos:Concept	Trompette marine							PMB1725
002430	skos:Concept	Trompette marine d'amour							PMB23295
002431	skos:Concept	Trompettiste					001152		EP346465
002432	skos:Concept	Troubadour							PMB1726
002433	skos:Concept	Troupe de théâtre							EP346993
002434	skos:Concept	Troupe de théâtre ambulante					002433		EP346994
002435	skos:Concept	Turquie (de la musique en)					000868		EP346079
002436	skos:Concept	Tuyau							EP346995
002437	skos:Concept	Tuyau bouché							
002438	skos:Concept	Tuyau conique							
002439	skos:Concept	Tuyau cylindrique							
002440	skos:Concept	Tuyau cylindro-conique							
002441	skos:Concept	Tuyaux d'orgue							
002442	skos:Concept	Tuyau fermé							
002443	skos:Concept	Tuyau ouvert							
002444	skos:Concept	Typographie					000706		EP345972
002445	skos:Concept	Université							PMB24544
002446	skos:Concept	Urusson							
002447	skos:Concept	Valeur de note							
002448	skos:Concept	Valse							PMB1727
002449	skos:Concept	Variation							EP346997
002450	skos:Concept	Variation instrumentale							PMB1728
002451	skos:Concept	Variation mélodique							
002452	skos:Concept	Variation rythmique							
002453	skos:Concept	Vaudeville					000049		EP346621;PMB1729
002454	skos:Concept	Vaudeville théâtral					002380		EP346946
002455	skos:Concept	Veillée							PMB22506
002456	skos:Concept	Veillée de Noël							
002457	skos:Concept	Vendredi							
002458	skos:Concept	Vendredi saint							
002459	skos:Concept	Vénerie							EP346999
002460	skos:Concept	Vénerie (répertoire)							PMB1730
002461	skos:Concept	Vents							PMB1731
002462	skos:Concept	Venus							
002463	skos:Concept	Vêpres							EP347001;PMB1732
002464	skos:Concept	Vernis							EP346395
002465	skos:Concept	Verre							
002466	skos:Concept	Vers					000973		EP346166
002467	skos:Concept	Vers saphique							
002468	skos:Concept	Versailles. société des concerts de versailles							PMB24512
002469	skos:Concept	Verset alléluiatique							
002470	skos:Concept	Verset d'hymne							
002471	skos:Concept	Versification							EP347002;PMB23011
002472	skos:Concept	Vespéral							
002473	skos:Concept	Vêture							
002474	skos:Concept	Vibration de l'air							
002475	skos:Concept	Vibration de l'eau							
002476	skos:Concept	Vibration des cordes							
002477	skos:Concept	Vibration des métaux							
002478	skos:Concept	Vibration sonore							
002479	skos:Concept	Vibrato					000048		EP345733
002480	skos:Concept	Vie artistique							EP347003
002481	skos:Concept	Vie de cour							PMB22540
002482	skos:Concept	Vie intellectuelle					002480		EP347005
002483	skos:Concept	Vie littéraire					002480		EP347006
002484	skos:Concept	Vie mondaine					002493		EP347063
002485	skos:Concept	Vie musicale					002480		EP347007;PMB1733
002486	skos:Concept	Vie musicale à Paris					002485		EP347032
002487	skos:Concept	Vie musicale de la cour					002485		EP347033
002488	skos:Concept	Vie musicale en province					002485		EP347034;PMB1734
002489	skos:Concept	Vie musicale privée					002485		EP347035
002490	skos:Concept	Vie privée					002493		EP347064
002491	skos:Concept	Vie quotidienne					002493		EP347065;PMB23417
002492	skos:Concept	Vie religieuse							EP347039
002493	skos:Concept	Vie sociale							EP347047
002494	skos:Concept	Vie du musicien							
002495	skos:Concept	Vièle							PMB23100
002496	skos:Concept	Vielle							PMB23451
002497	skos:Concept	Vielle à roue							PMB1735
002498	skos:Concept	Vielleur	Vielleuse						
002499	skos:Concept	Vierge							
002500	skos:Concept	Vierge Marie							PMB1736
002501	skos:Concept	Vigile							
002502	skos:Concept	Vignette							
002503	skos:Concept	Vihuela							PMB1737
002504	skos:Concept	Villancico							PMB1738
002505	skos:Concept	Villanella							
002506	skos:Concept	Villanelle							PMB1739
002507	skos:Concept	Villanelle danse					000052		EP345756
002508	skos:Concept	Villanelle poétique							
002509	skos:Concept	Villanelle vocale					000049		EP346622
002510	skos:Concept	Viola bastarda							PMB23473
002511	skos:Concept	Viole d'amour							PMB1740
002512	skos:Concept	Viole de gambe							PMB1742
002513	skos:Concept	Viole d'Orphée							PMB1741
002514	skos:Concept	Violiste							EP347067
002515	skos:Concept	Violon							PMB1743
002516	skos:Concept	Violon d'amour							PMB1744
002517	skos:Concept	Violon du roi							
002518	skos:Concept	Violoncelle							PMB1745
002519	skos:Concept	Violoncelliste					001152		EP346466
002520	skos:Concept	Violoniste			Musicien qui joue du violon.		001152		EP346467;PMB1746
002521	skos:Concept	Virginal							PMB1747
002522	skos:Concept	Virtuose					002201		EP483931
002523	skos:Concept	Virtuosité							PMB1748
002524	skos:Concept	Virtuosité instrumentale							EP347068
002525	skos:Concept	Virtuosité vocale							
002526	skos:Concept	Visitation							
002527	skos:Concept	Vocabulaire					001232		EP346341
002528	skos:Concept	Voix							EP347070;PMB1749
002529	skos:Concept	Volte							
002530	skos:Concept	Volume sonore							
002531	skos:Concept	Voyage					002480		EP347036
002532	skos:Concept	Voyage de musicien					002531		EP347037
002533	skos:Concept	Vraisemblable					001830		EP346775
002534	skos:Concept	Vraisemblance							
002535	skos:Concept	Zacharie							PMB1750
002536	skos:Concept	Zarzuela							PMB1751
002537	skos:Concept	Zémide							PMB23139
100002	skos:Concept	Cornet							
100004	skos:Concept	Solo							
100005	skos:Concept	Solo instrumental							
